Adresse,Stimmart,Bezirknr,Bezirksname,Wahlbezirk,Wahlbezirksart,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,BerlinOstWest,Wahlberechtigte_insgesamt,Wahlberechtigte_A1,Wahlberechtigte_A2,Wahlberechtigte_A3,W�hler,W�hler_B1,Ung�ltige_Stimmen,Gueltige_Stimmen,SPD,CDU,GR�NE,DIE_LINKE,PIRATEN,NPD,FDP,Tierschutzpartei,pro_Deutschland,Die_PARTEI,BIG,DKP,�dp,PSG,B�So,B,DL,ALFA,Tierschutzallianz,AfD,DIE_EINHEIT,DIE_VIOLETTEN,Graue_Panther,MENSCHLICHE_WELT,MIETERPARTEI,Gesundheitsforschung,EB_Bahn,EB_Bayrak,EB_�etin,EB_Di_Leo,EB_Ditsche,EB_Fielsch,EB_Friedrich,EB_Gl�ser,EB_Heine,EB_Mandik,EB_�zi?ik,EB_Quednau,EB_Sandner,EB_?en,EB_Snelinski,EB_Steinf�hr,EB_Tanriverdi,EB_Tschammer-Osten
04W221,Erststimme,4,Charlottenburg-Wilmersdorf,221,Urnenwahlbezirk,2,80,W,1237,881,356,0,560,2,8,552,159,131,87,42,9,0,75,0,6,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W222,Erststimme,4,Charlottenburg-Wilmersdorf,222,Urnenwahlbezirk,2,80,W,830,664,166,0,401,2,6,394,117,68,71,54,8,0,28,0,3,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W223,Erststimme,4,Charlottenburg-Wilmersdorf,223,Urnenwahlbezirk,2,80,W,1564,1201,363,0,744,8,15,726,200,144,145,49,17,0,83,0,10,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W224,Erststimme,4,Charlottenburg-Wilmersdorf,224,Urnenwahlbezirk,2,80,W,1096,768,328,0,617,7,4,613,114,190,166,33,7,0,65,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W301,Erststimme,4,Charlottenburg-Wilmersdorf,301,Urnenwahlbezirk,3,80,W,1286,991,295,0,558,4,7,551,161,63,118,79,18,0,27,0,0,18,0,0,0,0,0,0,0,0,0,61,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W302,Erststimme,4,Charlottenburg-Wilmersdorf,302,Urnenwahlbezirk,3,80,W,1086,831,255,0,548,4,1,547,170,84,119,61,6,0,39,0,0,11,0,0,0,0,0,0,0,0,0,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W303,Erststimme,4,Charlottenburg-Wilmersdorf,303,Urnenwahlbezirk,3,80,W,1309,1050,259,0,659,0,9,649,174,126,145,62,18,0,58,0,0,9,0,0,0,0,0,0,0,0,0,53,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W304,Erststimme,4,Charlottenburg-Wilmersdorf,304,Urnenwahlbezirk,3,80,W,1286,1008,278,0,646,8,12,631,190,110,134,67,5,0,49,0,0,11,0,0,0,0,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W305,Erststimme,4,Charlottenburg-Wilmersdorf,305,Urnenwahlbezirk,3,80,W,1515,1175,340,0,727,0,4,723,249,104,180,80,19,0,29,0,0,16,0,0,0,0,0,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W306,Erststimme,4,Charlottenburg-Wilmersdorf,306,Urnenwahlbezirk,3,80,W,1080,877,203,0,582,3,4,578,165,59,202,79,9,0,13,0,0,21,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W307,Erststimme,4,Charlottenburg-Wilmersdorf,307,Urnenwahlbezirk,3,80,W,1399,1109,290,0,726,4,8,700,209,66,236,118,18,0,16,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W308,Erststimme,4,Charlottenburg-Wilmersdorf,308,Urnenwahlbezirk,3,80,W,1543,1167,376,0,766,5,15,751,257,150,111,71,10,0,53,0,0,12,0,0,0,0,0,0,0,0,0,80,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W309,Erststimme,4,Charlottenburg-Wilmersdorf,309,Urnenwahlbezirk,3,80,W,1553,1167,386,0,742,4,16,724,202,152,118,63,14,0,67,0,0,19,0,0,0,0,0,0,0,0,0,81,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W310,Erststimme,4,Charlottenburg-Wilmersdorf,310,Urnenwahlbezirk,3,80,W,1059,819,240,0,538,4,5,533,155,99,108,54,9,0,41,0,0,13,0,0,0,0,0,0,0,0,0,49,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W311,Erststimme,4,Charlottenburg-Wilmersdorf,311,Urnenwahlbezirk,3,80,W,1430,1105,325,0,766,3,11,755,205,132,195,58,21,0,57,0,0,16,0,0,0,0,0,0,0,0,0,62,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W312,Erststimme,4,Charlottenburg-Wilmersdorf,312,Urnenwahlbezirk,3,80,W,1215,932,283,0,584,1,4,580,160,115,131,63,8,0,44,0,0,16,0,0,0,0,0,0,0,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W313,Erststimme,4,Charlottenburg-Wilmersdorf,313,Urnenwahlbezirk,3,80,W,1474,1020,454,0,651,2,9,641,181,138,132,58,12,0,41,0,0,16,0,0,0,0,0,0,0,0,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W314,Erststimme,4,Charlottenburg-Wilmersdorf,314,Urnenwahlbezirk,3,80,W,1385,1069,316,0,745,4,3,742,219,126,169,86,9,0,74,0,0,17,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W315,Erststimme,4,Charlottenburg-Wilmersdorf,315,Urnenwahlbezirk,3,80,W,1438,1079,359,0,737,4,6,731,214,122,196,62,9,0,64,0,0,4,0,0,0,0,0,0,0,0,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W316,Erststimme,4,Charlottenburg-Wilmersdorf,316,Urnenwahlbezirk,3,80,W,1250,924,326,0,610,10,4,606,172,131,123,36,9,0,67,0,0,16,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W317,Erststimme,4,Charlottenburg-Wilmersdorf,317,Urnenwahlbezirk,3,80,W,1034,762,272,0,529,0,3,525,134,122,96,42,6,0,63,0,0,9,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W318,Erststimme,4,Charlottenburg-Wilmersdorf,318,Urnenwahlbezirk,3,80,W,1140,828,312,0,606,6,4,601,174,88,181,62,15,0,35,0,0,13,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W319,Erststimme,4,Charlottenburg-Wilmersdorf,319,Urnenwahlbezirk,3,80,W,924,649,275,0,482,0,3,479,157,73,121,51,4,0,25,0,0,9,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W320,Erststimme,4,Charlottenburg-Wilmersdorf,320,Urnenwahlbezirk,3,80,W,1580,1195,385,0,679,4,10,662,187,99,166,69,16,0,52,0,0,14,0,0,0,0,0,0,0,0,0,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W321,Erststimme,4,Charlottenburg-Wilmersdorf,321,Urnenwahlbezirk,3,80,W,1263,973,290,0,539,7,4,535,169,94,116,50,14,0,45,0,0,4,0,0,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W322,Erststimme,4,Charlottenburg-Wilmersdorf,322,Urnenwahlbezirk,3,80,W,1201,870,331,0,614,11,3,611,183,115,149,48,9,0,45,0,0,11,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W323,Erststimme,4,Charlottenburg-Wilmersdorf,323,Urnenwahlbezirk,3,80,W,1530,1143,387,0,703,5,10,693,196,160,107,49,15,0,76,0,0,9,0,0,0,0,0,0,0,0,0,75,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W324,Erststimme,4,Charlottenburg-Wilmersdorf,324,Urnenwahlbezirk,3,80,W,1013,716,297,0,457,5,2,455,134,96,85,45,2,0,47,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W401,Erststimme,4,Charlottenburg-Wilmersdorf,401,Urnenwahlbezirk,4,80,W,1474,1113,361,0,666,1,14,652,183,106,162,72,28,0,50,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W402,Erststimme,4,Charlottenburg-Wilmersdorf,402,Urnenwahlbezirk,4,80,W,1124,878,246,0,460,0,8,451,135,99,66,58,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W403,Erststimme,4,Charlottenburg-Wilmersdorf,403,Urnenwahlbezirk,4,80,W,1502,1126,376,0,555,0,6,549,149,121,87,51,17,0,52,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W404,Erststimme,4,Charlottenburg-Wilmersdorf,404,Urnenwahlbezirk,4,80,W,1042,831,211,0,521,3,9,512,145,88,103,51,15,0,69,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W405,Erststimme,4,Charlottenburg-Wilmersdorf,405,Urnenwahlbezirk,4,80,W,1089,841,248,0,537,0,9,528,171,82,122,44,18,0,43,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W406,Erststimme,4,Charlottenburg-Wilmersdorf,406,Urnenwahlbezirk,4,80,W,1046,833,213,0,453,0,15,438,138,87,58,51,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W407,Erststimme,4,Charlottenburg-Wilmersdorf,407,Urnenwahlbezirk,4,80,W,1455,1150,305,0,661,0,7,654,199,109,141,71,20,0,58,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W408,Erststimme,4,Charlottenburg-Wilmersdorf,408,Urnenwahlbezirk,4,80,W,1362,1053,309,0,577,0,13,563,162,111,91,62,12,0,53,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W409,Erststimme,4,Charlottenburg-Wilmersdorf,409,Urnenwahlbezirk,4,80,W,1273,940,333,0,605,7,5,600,199,116,114,58,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W410,Erststimme,4,Charlottenburg-Wilmersdorf,410,Urnenwahlbezirk,4,80,W,1307,1079,228,0,641,3,9,632,181,106,154,75,17,0,53,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W411,Erststimme,4,Charlottenburg-Wilmersdorf,411,Urnenwahlbezirk,4,80,W,1404,1071,333,0,712,7,9,703,194,126,169,98,17,0,41,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W412,Erststimme,4,Charlottenburg-Wilmersdorf,412,Urnenwahlbezirk,4,80,W,1409,1087,322,0,715,0,4,711,217,134,143,68,20,0,59,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W413,Erststimme,4,Charlottenburg-Wilmersdorf,413,Urnenwahlbezirk,4,80,W,1169,896,273,0,550,2,3,546,180,88,109,62,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W414,Erststimme,4,Charlottenburg-Wilmersdorf,414,Urnenwahlbezirk,4,80,W,1397,1029,368,0,641,4,8,633,218,114,131,49,8,0,64,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W415,Erststimme,4,Charlottenburg-Wilmersdorf,415,Urnenwahlbezirk,4,80,W,1528,1112,416,0,671,11,2,668,167,140,167,72,10,0,71,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W416,Erststimme,4,Charlottenburg-Wilmersdorf,416,Urnenwahlbezirk,4,80,W,1420,1129,291,0,652,3,10,641,214,116,119,69,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W417,Erststimme,4,Charlottenburg-Wilmersdorf,417,Urnenwahlbezirk,4,80,W,1104,843,261,0,517,5,2,515,145,87,98,60,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W418,Erststimme,4,Charlottenburg-Wilmersdorf,418,Urnenwahlbezirk,4,80,W,1357,991,366,0,643,0,7,636,157,134,145,41,16,0,83,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W419,Erststimme,4,Charlottenburg-Wilmersdorf,419,Urnenwahlbezirk,4,80,W,1264,928,336,0,600,8,5,595,171,104,145,66,11,0,71,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W420,Erststimme,4,Charlottenburg-Wilmersdorf,420,Urnenwahlbezirk,4,80,W,1188,906,282,0,538,6,8,530,148,146,69,35,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W421,Erststimme,4,Charlottenburg-Wilmersdorf,421,Urnenwahlbezirk,4,80,W,1070,765,305,0,421,1,6,415,102,80,103,32,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W422,Erststimme,4,Charlottenburg-Wilmersdorf,422,Urnenwahlbezirk,4,80,W,909,590,319,0,374,2,1,373,90,92,72,29,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W423,Erststimme,4,Charlottenburg-Wilmersdorf,423,Urnenwahlbezirk,4,80,W,1188,884,304,0,455,7,7,448,113,102,80,33,7,0,67,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W424,Erststimme,4,Charlottenburg-Wilmersdorf,424,Urnenwahlbezirk,4,80,W,1228,935,293,0,625,5,6,619,172,139,116,41,14,0,89,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W425,Erststimme,4,Charlottenburg-Wilmersdorf,425,Urnenwahlbezirk,4,80,W,1541,1106,435,0,716,5,11,704,202,151,107,55,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W501,Erststimme,4,Charlottenburg-Wilmersdorf,501,Urnenwahlbezirk,5,80,W,941,646,295,0,447,4,4,439,98,137,54,16,8,0,77,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W502,Erststimme,4,Charlottenburg-Wilmersdorf,502,Urnenwahlbezirk,5,80,W,1134,767,367,0,513,10,5,507,97,196,49,18,5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W503,Erststimme,4,Charlottenburg-Wilmersdorf,503,Urnenwahlbezirk,5,80,W,944,695,249,0,413,4,3,410,89,142,41,15,2,0,74,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W504,Erststimme,4,Charlottenburg-Wilmersdorf,504,Urnenwahlbezirk,5,80,W,1330,1018,312,0,524,7,2,522,141,135,65,28,15,0,77,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W505,Erststimme,4,Charlottenburg-Wilmersdorf,505,Urnenwahlbezirk,5,80,W,1070,868,202,0,523,6,12,511,143,99,75,48,9,0,77,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W506,Erststimme,4,Charlottenburg-Wilmersdorf,506,Urnenwahlbezirk,5,80,W,1436,1099,337,0,686,6,11,673,186,150,137,57,13,0,69,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W507,Erststimme,4,Charlottenburg-Wilmersdorf,507,Urnenwahlbezirk,5,80,W,982,733,249,0,443,7,2,441,106,82,79,43,9,0,67,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W508,Erststimme,4,Charlottenburg-Wilmersdorf,508,Urnenwahlbezirk,5,80,W,1197,923,274,0,589,5,8,581,164,106,142,49,15,0,54,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W509,Erststimme,4,Charlottenburg-Wilmersdorf,509,Urnenwahlbezirk,5,80,W,1419,1048,371,0,733,2,10,719,220,159,138,55,7,0,83,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W510,Erststimme,4,Charlottenburg-Wilmersdorf,510,Urnenwahlbezirk,5,80,W,1486,1129,357,0,762,1,3,757,223,192,126,48,11,0,94,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W511,Erststimme,4,Charlottenburg-Wilmersdorf,511,Urnenwahlbezirk,5,80,W,1218,951,267,0,585,2,17,567,146,131,88,47,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W512,Erststimme,4,Charlottenburg-Wilmersdorf,512,Urnenwahlbezirk,5,80,W,1083,864,219,0,474,8,7,467,128,92,77,37,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W513,Erststimme,4,Charlottenburg-Wilmersdorf,513,Urnenwahlbezirk,5,80,W,1412,1003,409,0,619,5,2,617,198,125,97,49,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W514,Erststimme,4,Charlottenburg-Wilmersdorf,514,Urnenwahlbezirk,5,80,W,1109,811,298,0,472,3,3,469,139,112,78,41,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W515,Erststimme,4,Charlottenburg-Wilmersdorf,515,Urnenwahlbezirk,5,80,W,1172,829,343,0,483,6,7,476,140,100,77,41,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W516,Erststimme,4,Charlottenburg-Wilmersdorf,516,Urnenwahlbezirk,5,80,W,966,714,252,0,488,0,6,481,144,99,86,41,7,0,56,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W517,Erststimme,4,Charlottenburg-Wilmersdorf,517,Urnenwahlbezirk,5,80,W,1556,1233,323,0,742,4,18,724,187,155,109,87,17,0,64,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W518,Erststimme,4,Charlottenburg-Wilmersdorf,518,Urnenwahlbezirk,5,80,W,1402,1070,332,0,643,7,15,625,178,163,77,50,9,0,76,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W519,Erststimme,4,Charlottenburg-Wilmersdorf,519,Urnenwahlbezirk,5,80,W,1256,991,265,0,633,0,14,619,186,146,77,55,9,0,67,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W520,Erststimme,4,Charlottenburg-Wilmersdorf,520,Urnenwahlbezirk,5,80,W,1383,1032,351,0,681,3,12,669,182,182,84,54,9,0,84,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W521,Erststimme,4,Charlottenburg-Wilmersdorf,521,Urnenwahlbezirk,5,80,W,1003,736,267,0,448,2,7,441,89,151,55,16,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W522,Erststimme,4,Charlottenburg-Wilmersdorf,522,Urnenwahlbezirk,5,80,W,1277,897,380,0,550,8,3,546,83,199,51,15,4,0,119,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W523,Erststimme,4,Charlottenburg-Wilmersdorf,523,Urnenwahlbezirk,5,80,W,1076,730,346,0,512,8,4,507,122,168,74,22,10,0,66,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W524,Erststimme,4,Charlottenburg-Wilmersdorf,524,Urnenwahlbezirk,5,80,W,1344,846,498,0,535,9,2,533,83,215,40,15,6,0,111,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W525,Erststimme,4,Charlottenburg-Wilmersdorf,525,Urnenwahlbezirk,5,80,W,1129,750,379,0,510,0,4,505,99,201,54,21,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W601,Erststimme,4,Charlottenburg-Wilmersdorf,601,Urnenwahlbezirk,6,80,W,1064,791,273,0,525,0,7,518,141,133,85,38,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W602,Erststimme,4,Charlottenburg-Wilmersdorf,602,Urnenwahlbezirk,6,80,W,1080,797,283,0,495,12,7,488,128,126,93,46,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W603,Erststimme,4,Charlottenburg-Wilmersdorf,603,Urnenwahlbezirk,6,80,W,1143,879,264,0,441,3,7,434,116,117,69,39,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W604,Erststimme,4,Charlottenburg-Wilmersdorf,604,Urnenwahlbezirk,6,80,W,1108,850,258,0,478,1,7,469,137,100,79,43,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W605,Erststimme,4,Charlottenburg-Wilmersdorf,605,Urnenwahlbezirk,6,80,W,1077,829,248,0,508,2,9,498,136,101,104,68,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W606,Erststimme,4,Charlottenburg-Wilmersdorf,606,Urnenwahlbezirk,6,80,W,1271,1013,258,0,657,5,14,643,183,150,108,63,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W607,Erststimme,4,Charlottenburg-Wilmersdorf,607,Urnenwahlbezirk,6,80,W,1146,845,301,0,535,3,3,532,169,116,116,54,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W608,Erststimme,4,Charlottenburg-Wilmersdorf,608,Urnenwahlbezirk,6,80,W,1236,914,322,0,514,7,8,506,147,129,91,41,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W609,Erststimme,4,Charlottenburg-Wilmersdorf,609,Urnenwahlbezirk,6,80,W,1150,876,274,0,524,4,4,520,145,124,79,43,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
